datetime,price,qty,adx,,,pl
13.11.2020 08:35,1728.9,1,22.54,0,0,300
13.11.2020 08:52,1736.9,1,36.76,0,0,-155
13.11.2020 09:40,1731.1,-1,20.62,0,0,-155
13.11.2020 09:57,1728.3,-1,17.02,0,0,-155
13.11.2020 10:23,1734.8,1,16.7,0,0,-150
13.11.2020 10:30,1735.1,1,14.73,0,0,-155
13.11.2020 12:47,1731.7,1,10.8,0,0,300
13.11.2020 13:37,1739.1,1,16.47,0,0,300
13.11.2020 14:00,1745,1,33.66,0,0,-150
16.11.2020 08:31,1777.1,1,17.96,0,0,-155
16.11.2020 08:32,1775,-1,16.07,0,0,-155
16.11.2020 08:37,1781.2,1,12.01,0,0,-155
16.11.2020 08:40,1774.3,-1,13.67,0,0,300
16.11.2020 08:46,1766.4,-1,22.79,0,0,-155
16.11.2020 09:00,1770.8,1,23.3,0,0,300
16.11.2020 09:36,1779.5,1,26.51,0,0,300
16.11.2020 10:50,1784.4,1,22.13,0,0,-155
16.11.2020 11:34,1777.9,-1,18.85,0,0,300
16.11.2020 12:43,1769.3,-1,31.38,0,0,-155
16.11.2020 13:27,1772.5,1,25.72,0,0,300
17.11.2020 08:37,1762.3,-1,15.93,0,0,-155
17.11.2020 08:43,1758,-1,20.56,0,0,-155
17.11.2020 08:49,1763.8,1,23.02,0,0,-155
17.11.2020 08:52,1756.1,-1,22.17,0,0,-155
17.11.2020 09:46,1761.2,1,19.46,0,0,300
17.11.2020 10:17,1769.3,1,28.47,0,0,300
17.11.2020 10:47,1775.3,1,43.09,0,0,300
17.11.2020 11:38,1784.9,1,47.12,0,0,300
17.11.2020 13:10,1791.6,1,41.03,0,0,-155
18.11.2020 08:34,1802.8,1,16.15,0,0,-155
18.11.2020 08:40,1796.7,-1,17.23,0,0,-155
18.11.2020 08:57,1794.6,-1,13.64,0,0,-155
18.11.2020 09:05,1798.1,1,12.61,0,0,-155
18.11.2020 09:09,1795.9,-1,12.31,0,0,-155
18.11.2020 12:40,1800.4,-1,16.22,0,0,300
18.11.2020 12:49,1794.3,-1,19.46,0,0,-150
18.11.2020 13:03,1799.1,1,23.27,0,0,-155
18.11.2020 13:28,1788.6,-1,25.21,0,0,-155
18.11.2020 13:44,1793,1,25.44,0,0,-155
19.11.2020 08:52,1774.5,1,26.1,0,0,-155
19.11.2020 09:27,1766.6,-1,17.14,0,0,-150
19.11.2020 09:45,1774,1,14.53,0,0,-150
19.11.2020 10:07,1768,-1,14.51,0,0,-155
19.11.2020 10:25,1772.1,1,15.09,0,0,-155
19.11.2020 10:33,1767.5,-1,14.07,0,0,-155
19.11.2020 12:25,1771,1,13.34,0,0,-155
19.11.2020 12:51,1770.8,1,14.89,0,0,300
19.11.2020 13:37,1777,1,20.46,0,0,25
19.11.2020 14:42,1783,-1,24.76,0,0,-15
20.11.2020 08:36,1769.5,-1,17.08,0,0,-155
20.11.2020 08:38,1772.5,1,15.42,0,0,-155
20.11.2020 09:02,1771.6,1,13.33,0,0,300
20.11.2020 11:42,1780.3,-1,21.72,0,0,-155
20.11.2020 13:53,1781.8,-1,17.23,0,0,110
20.11.2020 14:44,1784.9,1,13.73,0,0,40
23.11.2020 08:45,1804.9,1,14.81,0,0,-155
23.11.2020 09:01,1803,-1,16.12,0,0,300
23.11.2020 09:30,1796.1,-1,18,0,0,-155
23.11.2020 09:37,1803.6,1,17.4,0,0,300
23.11.2020 09:49,1809.7,1,20.97,0,0,-150
23.11.2020 10:15,1806.7,-1,27.55,0,0,-155
23.11.2020 10:31,1810,1,25.08,0,0,-155
23.11.2020 10:40,1810.7,1,21.54,0,0,300
23.11.2020 12:13,1815.7,1,22.36,0,0,300
23.11.2020 13:53,1822.3,1,24.03,0,0,300
24.11.2020 08:55,1841,1,12.35,0,0,300
24.11.2020 09:06,1848.1,1,21.27,0,0,-155
24.11.2020 09:58,1848,1,19.65,0,0,300
24.11.2020 10:38,1852.4,1,23,0,0,300
24.11.2020 10:54,1859.3,1,29.46,0,0,-155
24.11.2020 12:15,1861.5,1,24.16,0,0,-155
24.11.2020 12:38,1854.3,-1,22.23,0,0,-155
24.11.2020 13:05,1851.8,-1,21.68,0,0,300
24.11.2020 13:32,1847.5,-1,25.2,0,0,-155
25.11.2020 08:51,1834.7,-1,22.54,0,0,300
25.11.2020 09:09,1832,1,29.28,0,0,300
25.11.2020 10:42,1840.3,1,15.84,0,0,300
25.11.2020 12:23,1848.8,1,21.64,0,0,-155
25.11.2020 13:14,1841.8,-1,20.12,0,0,-155
26.11.2020 09:54,1838.8,-1,19.66,0,0,-155
26.11.2020 11:03,1835.5,-1,16.11,0,0,135
27.11.2020 09:22,1842.1,-1,21.52,0,0,-155
27.11.2020 10:52,1846.2,1,15.77,0,0,300
30.11.2020 08:33,1850.1,1,26.97,0,0,-155
30.11.2020 08:48,1841.5,-1,17.66,0,0,300
30.11.2020 09:19,1831.9,-1,32.68,0,0,300
30.11.2020 09:35,1824.2,-1,43.72,0,0,300
30.11.2020 09:42,1816.4,-1,53.59,0,0,-150
30.11.2020 09:47,1817.4,1,57.89,0,0,300
30.11.2020 09:58,1823.9,1,44.11,0,0,300
30.11.2020 10:15,1828.9,1,33.31,0,0,-155
30.11.2020 11:40,1822.7,-1,9.43,0,0,-155
30.11.2020 12:07,1827.2,1,10.48,0,0,-155
30.11.2020 13:08,1824.6,-1,10.77,0,0,-150
01.12.2020 08:35,1837.8,-1,16.76,0,0,-155
01.12.2020 08:46,1846.6,1,15.87,0,0,-155
01.12.2020 09:20,1848.2,1,16.39,0,0,-155
01.12.2020 09:36,1842.2,-1,18.05,0,0,300
01.12.2020 10:02,1837.1,1,31.4,0,0,-155
01.12.2020 10:33,1835.5,-1,20.34,0,0,300
01.12.2020 10:37,1827.9,-1,22.76,0,0,-150
01.12.2020 10:42,1833.4,1,24.45,0,0,-150
01.12.2020 11:28,1836.1,1,19.07,0,0,-150
01.12.2020 11:37,1833.9,-1,17.86,0,0,-155
01.12.2020 12:31,1835,1,11.62,0,0,300
01.12.2020 13:02,1841.8,1,18.68,0,0,-150
01.12.2020 14:01,1839,-1,27.67,0,0,300
02.12.2020 08:33,1817.2,-1,20.81,0,0,-150
02.12.2020 08:37,1822.8,1,20.99,0,0,300
02.12.2020 09:01,1827.7,1,12.37,0,0,300
02.12.2020 09:36,1833.8,1,14.76,0,0,-150
02.12.2020 09:50,1827.6,-1,17.1,0,0,-155
02.12.2020 10:02,1832.7,1,14.86,0,0,-155
02.12.2020 10:42,1826.3,-1,13.3,0,0,-155
02.12.2020 12:39,1834.9,1,9.67,0,0,-155
02.12.2020 13:23,1834.3,1,10.73,0,0,300
03.12.2020 08:37,1839.7,-1,17.45,0,0,-155
03.12.2020 09:30,1851,1,23.54,0,0,300
03.12.2020 10:33,1855.9,1,34.76,0,0,-155
03.12.2020 12:57,1852.4,-1,17.91,0,0,-150
04.12.2020 08:32,1864.1,1,22.23,0,0,300
04.12.2020 09:24,1870.7,1,22.85,0,0,300
04.12.2020 10:02,1876,1,36.73,0,0,300
04.12.2020 11:34,1882.5,1,39.78,0,0,-155
04.12.2020 13:55,1883.9,1,22.08,0,0,260
04.12.2020 14:30,1889.9,-1,27.28,0,0,-35
07.12.2020 08:41,1886.6,-1,20.44,0,0,-155
07.12.2020 09:12,1888.1,1,15.65,0,0,300
07.12.2020 09:32,1894.2,1,14.36,0,0,-155
07.12.2020 12:46,1889,-1,19.89,0,0,-150
08.12.2020 08:33,1886.3,1,18.16,0,0,300
08.12.2020 08:44,1894.1,1,30.04,0,0,-155
08.12.2020 09:45,1895.7,1,24.21,0,0,300
08.12.2020 10:58,1907.3,1,31.06,0,0,-155
08.12.2020 11:27,1911.8,1,37.45,0,0,300
09.12.2020 08:42,1935.1,1,14.85,0,0,-155
09.12.2020 08:51,1932.4,-1,17.04,0,0,300
09.12.2020 09:12,1925.5,-1,13.06,0,0,-155
09.12.2020 09:21,1928.1,1,15.71,0,0,-155
09.12.2020 10:05,1921.5,-1,14.19,0,0,-150
09.12.2020 11:32,1919.6,-1,15.11,0,0,300
09.12.2020 11:49,1913.1,-1,25.23,0,0,-155
09.12.2020 11:57,1916.4,1,31,0,0,-150
09.12.2020 12:04,1910.4,-1,31.19,0,0,-150
09.12.2020 12:28,1902.7,-1,34.17,0,0,300
09.12.2020 12:36,1898.6,-1,42.1,0,0,300
09.12.2020 12:56,1892.3,-1,36.32,0,0,-155
09.12.2020 13:29,1902.9,1,20.57,0,0,-155
09.12.2020 13:58,1906.9,1,19.69,0,0,-155
10.12.2020 08:34,1880.3,-1,31.85,0,0,-155
10.12.2020 08:37,1886.2,1,31.36,0,0,300
10.12.2020 08:40,1893.5,1,26.68,0,0,300
10.12.2020 08:50,1900.4,1,24.43,0,0,300
10.12.2020 10:11,1905.5,-1,32.34,0,0,-225
10.12.2020 10:20,1909.9,-1,30.48,0,0,300
10.12.2020 11:16,1910.3,1,19.01,0,0,300
10.12.2020 12:19,1917.6,1,23.32,0,0,-155
10.12.2020 12:36,1912.2,-1,23.94,0,0,-155
11.12.2020 08:39,1913.7,1,29.8,0,0,-155
11.12.2020 08:45,1910.9,-1,30.72,0,0,-155
11.12.2020 08:53,1915.1,1,23.36,0,0,300
11.12.2020 09:12,1918.7,-1,33.58,0,0,-155
11.12.2020 09:24,1921.4,1,33.65,0,0,-155
11.12.2020 09:54,1912.4,-1,23.68,0,0,-155
11.12.2020 10:27,1907.5,-1,25.13,0,0,300
11.12.2020 10:45,1898.8,-1,37.94,0,0,-155
11.12.2020 11:13,1898.6,-1,29.56,0,0,300
11.12.2020 11:21,1891.3,-1,36.33,0,0,-155
11.12.2020 11:26,1897.8,1,36.15,0,0,-155
11.12.2020 11:53,1898.1,1,23.01,0,0,300
11.12.2020 12:16,1903.9,1,21.64,0,0,-150
11.12.2020 12:33,1908.6,1,22.24,0,0,-155
11.12.2020 12:56,1909.1,1,26.02,0,0,-155
14.12.2020 08:46,1938.3,-1,24.21,0,0,-155
14.12.2020 09:08,1940.3,1,14.59,0,0,-155
14.12.2020 09:52,1932.5,-1,17.56,0,0,-155
14.12.2020 10:18,1935.7,1,19.59,0,0,-155
14.12.2020 10:59,1930.1,-1,10.05,0,0,-150
14.12.2020 12:08,1921.6,-1,18.86,0,0,-155
14.12.2020 13:56,1925.2,1,19.72,0,0,-65
14.12.2020 14:30,1922.2,-1,16.06,0,0,-5
15.12.2020 09:38,1928.4,-1,18.61,0,0,-155
15.12.2020 10:06,1929.9,-1,18.19,0,0,-155
15.12.2020 10:13,1934.5,1,16.29,0,0,-155
15.12.2020 10:44,1936.8,1,13.04,0,0,300
15.12.2020 11:50,1946.3,1,28.66,0,0,300
16.12.2020 08:36,1963.1,1,23.49,0,0,-155
16.12.2020 08:39,1959.2,-1,23.56,0,0,300
16.12.2020 09:16,1953.1,-1,23.82,0,0,300
16.12.2020 09:22,1948.9,-1,30.66,0,0,-155
16.12.2020 09:26,1954.1,1,29.69,0,0,-150
16.12.2020 09:37,1952.4,-1,21.3,0,0,-155
16.12.2020 11:01,1953.7,1,12.34,0,0,-155
16.12.2020 12:36,1949.2,-1,10.85,0,0,-150
16.12.2020 13:00,1951.4,1,11.7,0,0,-155
16.12.2020 13:06,1948.2,-1,9.72,0,0,-155
16.12.2020 13:37,1953.9,1,13.56,0,0,300
17.12.2020 08:31,1959.2,-1,20.01,0,0,-155
17.12.2020 09:15,1963.1,1,13.77,0,0,-155
17.12.2020 09:37,1959.9,-1,17.47,0,0,300
17.12.2020 09:45,1955.8,-1,18.83,0,0,-155
17.12.2020 10:19,1961.9,1,11.9,0,0,300
17.12.2020 12:06,1968.7,1,19.88,0,0,-155
18.12.2020 08:54,1977.6,-1,15.65,0,0,-155
18.12.2020 09:00,1980.1,1,14.64,0,0,300
18.12.2020 09:16,1984.3,1,15.15,0,0,-155
18.12.2020 10:15,1980.2,-1,14.73,0,0,-150
18.12.2020 11:19,1988.9,1,12.47,0,0,-155
18.12.2020 13:16,1980.3,-1,14.18,0,0,300
21.12.2020 08:31,1932.5,1,22.2,0,0,-155
21.12.2020 08:34,1939.4,1,24.8,0,0,300
21.12.2020 08:39,1949.2,1,45.95,0,0,-155
21.12.2020 08:40,1944.5,-1,44.3,0,0,-155
21.12.2020 08:44,1946.1,1,28.74,0,0,-155
21.12.2020 08:45,1943.9,-1,24.12,0,0,-155
21.12.2020 08:51,1945.7,1,18.84,0,0,-155
21.12.2020 08:53,1943.1,-1,16.47,0,0,-155
21.12.2020 08:55,1947,1,14.37,0,0,-155
21.12.2020 09:03,1939.7,-1,9.92,0,0,300
21.12.2020 09:06,1932,-1,22.26,0,0,-155
21.12.2020 09:11,1936.1,1,26.32,0,0,-155
21.12.2020 09:14,1930.3,-1,20.41,0,0,-155
21.12.2020 09:17,1932.7,1,19.62,0,0,-155
21.12.2020 09:18,1928.2,-1,18.27,0,0,-155
21.12.2020 09:24,1935.8,1,16.05,0,0,-155
21.12.2020 09:27,1931.2,-1,14.15,0,0,-155
21.12.2020 09:28,1933.9,1,13.07,0,0,-155
21.12.2020 09:30,1931.3,-1,11.76,0,0,-155
21.12.2020 09:31,1933.9,1,10.79,0,0,-150
21.12.2020 09:58,1947.2,1,23.64,0,0,-155
21.12.2020 11:00,1947.7,-1,16.45,0,0,-155
21.12.2020 11:31,1950.6,1,12.66,0,0,300
21.12.2020 11:56,1956,1,22.33,0,0,300
21.12.2020 13:17,1962.6,1,26.52,0,0,300
21.12.2020 13:37,1970.3,1,34.5,0,0,-155
21.12.2020 13:58,1963.3,-1,32.37,0,0,170
21.12.2020 14:32,1957.3,1,22.56,0,0,-90
22.12.2020 08:34,1968.3,-1,14.11,0,0,-155
22.12.2020 08:44,1970,1,13.34,0,0,-155
22.12.2020 08:51,1968.8,-1,13.07,0,0,-155
22.12.2020 08:53,1973.7,1,12.15,0,0,300
22.12.2020 09:03,1975.7,-1,20.41,0,0,-150
22.12.2020 09:06,1980.5,1,21.01,0,0,-155
22.12.2020 09:50,1981.4,-1,22.65,0,0,-155
22.12.2020 10:15,1987,1,16.7,0,0,-155
22.12.2020 10:32,1980.6,-1,15.94,0,0,300
22.12.2020 10:38,1974.4,-1,19.29,0,0,-155
22.12.2020 11:50,1981.9,1,15.21,0,0,-155
22.12.2020 12:42,1979.5,-1,18.21,0,0,-155
22.12.2020 14:09,1985.4,1,19.12,0,0,-45
22.12.2020 14:37,1982.3,-1,17.96,0,0,0
23.12.2020 08:46,1993.7,-1,20.76,0,0,-155
23.12.2020 08:50,1998.5,1,20.98,0,0,-155
23.12.2020 09:18,1994.6,-1,14.57,0,0,-155
23.12.2020 09:35,1999.1,1,12.81,0,0,300
23.12.2020 12:32,2005.2,1,18.7,0,0,-155
23.12.2020 13:14,2003.9,-1,15.92,0,0,-45
23.12.2020 14:36,2007,1,12.61,0,0,25
24.12.2020 08:33,2004.3,-1,17.38,0,0,-150
24.12.2020 08:57,2007.4,1,24.48,0,0,-155
24.12.2020 10:13,1999.8,-1,12.46,0,0,300
24.12.2020 10:30,1995,-1,19.87,0,0,-155
24.12.2020 12:00,2001.7,1,14.93,0,0,-155
24.12.2020 12:03,1997.2,-1,13.99,0,0,-155
24.12.2020 12:06,2001.6,1,14.21,0,0,-230
28.12.2020 08:34,2016.5,-1,25.28,0,0,-155
28.12.2020 08:44,2014.8,-1,25.13,0,0,-155
28.12.2020 08:58,2020.8,1,16.75,0,0,-155
28.12.2020 09:07,2016.4,-1,13.16,0,0,-150
28.12.2020 09:16,2014.6,-1,12.15,0,0,300
28.12.2020 10:20,2010.1,-1,15,0,0,300
28.12.2020 13:25,2008.9,1,11.73,0,0,-155
29.12.2020 08:33,1997.4,-1,16.89,0,0,300
29.12.2020 08:35,1992.7,-1,21.56,0,0,300
29.12.2020 08:37,1988.1,-1,29.43,0,0,300
29.12.2020 08:51,1978.9,-1,35.82,0,0,300
29.12.2020 08:56,1969.6,-1,42.31,0,0,-150
29.12.2020 09:03,1972.6,1,43.68,0,0,-155
29.12.2020 09:06,1970,-1,37.19,0,0,300
29.12.2020 09:11,1963.5,-1,31.4,0,0,300
29.12.2020 09:13,1959.2,-1,35.65,0,0,-155
29.12.2020 09:21,1962.9,1,31.79,0,0,-155
29.12.2020 10:24,1960.5,-1,13.48,0,0,300
29.12.2020 11:24,1952.6,-1,18.69,0,0,-150
29.12.2020 12:16,1955.7,1,24.08,0,0,-155
30.12.2020 08:32,1970.5,1,14.15,0,0,-155
30.12.2020 08:34,1968.5,-1,16.53,0,0,-155
30.12.2020 08:41,1976,1,25.6,0,0,300
30.12.2020 08:47,1984.3,1,36.8,0,0,-155
30.12.2020 08:49,1980.8,-1,35.22,0,0,-150
30.12.2020 09:24,1986.4,1,16.6,0,0,-155
30.12.2020 09:36,1982.1,-1,19.15,0,0,-155
30.12.2020 09:49,1985.6,1,18.48,0,0,-155
30.12.2020 11:07,1980.3,1,17.81,0,0,-155
31.12.2020 08:32,1971.9,-1,14.2,0,0,300
31.12.2020 08:33,1965.8,-1,17.06,0,0,300
31.12.2020 08:51,1959.2,-1,16.35,0,0,-155
31.12.2020 09:02,1965.3,1,16.89,0,0,300
31.12.2020 09:35,1973.6,1,20.87,0,0,-150
31.12.2020 10:58,1972.6,-1,25.81,0,0,-155
31.12.2020 13:32,1978.9,1,14.56,0,0,-155
04.01.2021 08:34,1984.2,-1,12.58,0,0,300
04.01.2021 08:36,1976.9,-1,23.49,0,0,-155
04.01.2021 08:42,1978.8,1,27.97,0,0,300
04.01.2021 08:44,1983.9,1,22.96,0,0,-155
04.01.2021 08:52,1973.8,-1,19.65,0,0,-155
04.01.2021 08:57,1982.4,1,17.65,0,0,-155
04.01.2021 08:59,1977.2,-1,16.2,0,0,300
04.01.2021 09:09,1968.9,-1,21.59,0,0,-150
04.01.2021 09:31,1966.1,-1,15.37,0,0,300
04.01.2021 09:38,1961.2,-1,27.31,0,0,300
04.01.2021 09:52,1952.1,-1,37.18,0,0,300
04.01.2021 09:52,1945.2,-1,44.92,0,0,300
04.01.2021 09:55,1935.1,-1,57.68,0,0,-155
04.01.2021 09:58,1938.5,1,47.82,0,0,-155
04.01.2021 10:02,1936.8,-1,26.62,0,0,300
04.01.2021 10:08,1931,-1,21.85,0,0,-155
04.01.2021 10:12,1936.5,1,16.5,0,0,300
04.01.2021 10:35,1940,-1,23.33,0,0,-155
04.01.2021 10:57,1939.4,-1,13.49,0,0,300
04.01.2021 11:10,1933.3,-1,22.81,0,0,300
04.01.2021 11:13,1928.4,-1,29.72,0,0,300
04.01.2021 11:15,1922,-1,35.35,0,0,-150
04.01.2021 11:19,1928.1,1,32.77,0,0,-155
04.01.2021 11:39,1924,-1,11.88,0,0,-155
04.01.2021 11:51,1927.3,1,15.42,0,0,300
04.01.2021 11:58,1933.9,1,16.73,0,0,300
04.01.2021 12:10,1940.3,1,25.4,0,0,300
04.01.2021 12:25,1951.1,1,42.04,0,0,-155
04.01.2021 12:34,1945.1,-1,42.74,0,0,-155
04.01.2021 12:51,1951.4,1,33.02,0,0,-155
04.01.2021 13:03,1949.1,-1,29.33,0,0,300
04.01.2021 13:09,1942.4,-1,24.61,0,0,-155
04.01.2021 13:26,1946.1,1,17.32,0,0,-155
04.01.2021 13:57,1945.6,1,15.41,0,0,-150
05.01.2021 08:30,1951,1,17.07,0,0,300
05.01.2021 08:32,1958.7,1,28.69,0,0,-155
05.01.2021 08:40,1970.4,1,42.1,0,0,-155
05.01.2021 09:03,1967.7,1,10.5,0,0,-155
05.01.2021 09:06,1965.1,-1,15.35,0,0,300
05.01.2021 09:46,1961,-1,11.92,0,0,-155
05.01.2021 09:52,1967.5,1,11.83,0,0,-155
05.01.2021 09:58,1964.3,-1,12.56,0,0,-155
05.01.2021 10:07,1965.6,1,11.39,0,0,-150
05.01.2021 10:24,1968.7,1,8.74,0,0,300
05.01.2021 11:09,1975,1,16.53,0,0,-155
05.01.2021 12:03,1980.7,1,24.86,0,0,300
05.01.2021 13:12,1985.2,1,35.62,0,0,-155
05.01.2021 13:43,1984,-1,36.03,0,0,145
05.01.2021 14:55,1978,1,11.62,0,0,-15
06.01.2021 08:31,2012.1,1,31.94,0,0,-150
06.01.2021 08:33,2016.8,1,21.05,0,0,-150
06.01.2021 08:34,2011.7,-1,20.69,0,0,-150
06.01.2021 08:40,2013.5,-1,17.39,0,0,-155
06.01.2021 09:00,2023.7,1,16.67,0,0,-150
06.01.2021 09:11,2025.8,1,23.96,0,0,300
06.01.2021 09:21,2032.6,1,35.78,0,0,300
06.01.2021 09:36,2036.7,1,38.49,0,0,300
06.01.2021 10:05,2046.5,1,38.7,0,0,300
06.01.2021 10:50,2055.6,1,40.56,0,0,300
06.01.2021 11:07,2063.3,1,44.32,0,0,300
06.01.2021 11:47,2070.1,1,43.71,0,0,300
06.01.2021 12:42,2078.4,1,33.13,0,0,-155
06.01.2021 13:15,2074.8,-1,24.97,0,0,300
06.01.2021 13:17,2067.2,-1,24.65,0,0,300
06.01.2021 13:25,2059.9,-1,30.52,0,0,-155
06.01.2021 13:32,2062.2,1,30.42,0,0,-155
06.01.2021 13:33,2057.9,-1,26.78,0,0,300
06.01.2021 13:37,2051.1,-1,29.19,0,0,300
06.01.2021 13:42,2044.1,-1,36.73,0,0,-155
06.01.2021 13:42,2049.6,1,32.53,0,0,-155
06.01.2021 13:45,2044.7,-1,25.65,0,0,300
06.01.2021 13:47,2037.8,-1,27.27,0,0,-155
06.01.2021 13:49,2034,-1,30.41,0,0,-155
06.01.2021 13:55,2041.4,1,20.69,0,0,300
06.01.2021 13:56,2045.9,1,24.5,0,0,-155
06.01.2021 14:00,2049.5,1,26,0,0,-155
07.01.2021 08:32,2077,1,26.16,0,0,-155
07.01.2021 08:51,2079,1,14.88,0,0,300
07.01.2021 09:12,2086.3,-1,34.64,0,0,-155
07.01.2021 09:40,2091.5,1,24.54,0,0,-155
07.01.2021 10:03,2089.5,1,14.49,0,0,-155
07.01.2021 10:27,2089.4,1,12.42,0,0,-155
07.01.2021 10:53,2081.4,-1,13.13,0,0,-150
07.01.2021 11:35,2088.6,1,14.29,0,0,-155
07.01.2021 13:30,2084.2,-1,11.25,0,0,-155
07.01.2021 13:47,2086.2,1,10.25,0,0,280
07.01.2021 14:38,2092.2,-1,12.82,0,0,-90
08.01.2021 08:41,2096.4,-1,16.16,0,0,-155
08.01.2021 08:42,2101.1,1,15.22,0,0,300
08.01.2021 09:06,2107.5,1,18.98,0,0,-155
08.01.2021 09:21,2103,-1,17.08,0,0,300
08.01.2021 09:27,2096.1,-1,20.17,0,0,300
08.01.2021 09:29,2089.4,-1,28.24,0,0,-155
08.01.2021 09:31,2093.3,1,32.27,0,0,-155
08.01.2021 09:46,2098,1,17.09,0,0,300
08.01.2021 09:54,2102.2,1,23.68,0,0,-155
08.01.2021 10:36,2089.4,-1,21.88,0,0,-155
08.01.2021 11:04,2087.1,-1,17.41,0,0,-155
08.01.2021 11:13,2095.1,1,15.54,0,0,-155
08.01.2021 11:47,2090.6,-1,13.29,0,0,300
08.01.2021 12:02,2083.6,-1,21.04,0,0,300
08.01.2021 12:14,2079.2,-1,31.85,0,0,300
08.01.2021 12:19,2072.1,-1,37.03,0,0,300
08.01.2021 12:23,2066,-1,44.55,0,0,-155
08.01.2021 12:26,2071.2,1,46.62,0,0,-155
08.01.2021 12:34,2067.8,-1,30.6,0,0,300
08.01.2021 12:37,2061.5,-1,32.31,0,0,-155
08.01.2021 12:39,2066.1,1,33.45,0,0,-150
08.01.2021 12:45,2067.2,1,27.61,0,0,-155
08.01.2021 12:48,2064.8,-1,22.2,0,0,-155
08.01.2021 12:50,2068.6,1,19.16,0,0,-155
08.01.2021 12:59,2064.1,-1,14.95,0,0,-160
08.01.2021 13:01,2070.2,1,13.38,0,0,300
08.01.2021 13:10,2077.2,1,21.04,0,0,-155
08.01.2021 13:43,2072.8,-1,16.79,0,0,-155
08.01.2021 13:52,2078.2,1,15.71,0,0,-155
11.01.2021 08:31,2069.4,1,13.5,0,0,300
11.01.2021 08:33,2068.6,-1,22.11,0,0,300
11.01.2021 08:42,2066.7,1,14.87,0,0,300
11.01.2021 08:48,2072.2,1,18.54,0,0,-155
11.01.2021 08:53,2076,1,19.55,0,0,300
11.01.2021 09:12,2087.3,1,29.68,0,0,-155
11.01.2021 09:15,2082.6,-1,26.7,0,0,-155
11.01.2021 09:33,2086.6,1,17.28,0,0,-150
11.01.2021 09:47,2085.6,-1,20.99,0,0,300
11.01.2021 10:12,2074.7,-1,18.44,0,0,-155
11.01.2021 10:14,2077.7,1,21.19,0,0,300
11.01.2021 11:46,2090.7,1,20.42,0,0,-155
11.01.2021 12:49,2085.3,-1,20.64,0,0,-150
11.01.2021 13:24,2084.6,-1,14.3,0,0,-155
12.01.2021 08:34,2104.4,1,24.6,0,0,-155
12.01.2021 08:35,2099.7,-1,24.69,0,0,-155
12.01.2021 08:44,2104.1,1,17.68,0,0,300
12.01.2021 08:58,2111.2,1,19.72,0,0,-155
12.01.2021 09:01,2107.2,-1,19.56,0,0,-150
12.01.2021 09:26,2112.1,-1,22.62,0,0,-155
12.01.2021 10:21,2118.9,1,17.34,0,0,-155
12.01.2021 10:51,2112.5,-1,20.16,0,0,-155
12.01.2021 11:07,2111,-1,14.82,0,0,-155
12.01.2021 11:29,2116.7,1,14.84,0,0,-155
12.01.2021 12:25,2113.4,-1,11.43,0,0,-155
12.01.2021 12:40,2118,1,10.5,0,0,130
12.01.2021 14:43,2124,-1,14.4,0,0,-20
13.01.2021 08:38,2120.3,-1,19.32,0,0,-155
13.01.2021 08:47,2120.8,1,14.88,0,0,-155
13.01.2021 08:54,2114.5,-1,17.77,0,0,-155
13.01.2021 08:56,2116.4,1,17.63,0,0,-155
13.01.2021 09:02,2108.6,-1,21.7,0,0,-155
13.01.2021 09:07,2112.5,1,26.51,0,0,300
13.01.2021 09:11,2117.1,1,23.51,0,0,300
13.01.2021 10:37,2116.5,-1,14.72,0,0,-155
13.01.2021 11:51,2124.2,1,17.13,0,0,-150
13.01.2021 12:44,2119.6,-1,17.41,0,0,300
14.01.2021 08:31,2129.2,1,15.32,0,0,300
14.01.2021 08:42,2136.4,1,21.43,0,0,300
14.01.2021 09:04,2144.1,1,33.26,0,0,300
14.01.2021 09:36,2146.5,-1,39.34,0,0,-155
14.01.2021 10:21,2147.9,1,16.38,0,0,300
14.01.2021 11:03,2155,1,27.05,0,0,-150
14.01.2021 11:45,2151.9,-1,25.46,0,0,-155
14.01.2021 13:53,2160.3,-1,22.71,0,0,300
15.01.2021 08:30,2130.4,1,14.43,0,0,-155
15.01.2021 08:31,2130.7,1,15.62,0,0,-155
15.01.2021 08:36,2127.2,-1,13.45,0,0,-155
15.01.2021 08:53,2130.5,-1,17.67,0,0,300
15.01.2021 08:57,2126,-1,20.08,0,0,-155
15.01.2021 09:01,2125.7,-1,19.79,0,0,300
15.01.2021 09:06,2116.9,-1,25.78,0,0,300
15.01.2021 09:10,2112.4,-1,37.28,0,0,-155
15.01.2021 09:11,2117.4,1,37.05,0,0,-155
15.01.2021 09:18,2108.3,-1,33.33,0,0,300
15.01.2021 09:22,2103.9,-1,39.32,0,0,300
15.01.2021 09:25,2097.2,-1,47.98,0,0,-155
15.01.2021 09:26,2102.8,1,45.31,0,0,300
15.01.2021 09:33,2111.4,1,26.78,0,0,300
15.01.2021 09:52,2115.9,1,24.65,0,0,-155
15.01.2021 10:01,2112.6,-1,17.21,0,0,300
15.01.2021 10:14,2109.6,1,19.99,0,0,-155
15.01.2021 10:16,2103.7,-1,20.21,0,0,-155
15.01.2021 10:20,2108.7,1,16.76,0,0,300
15.01.2021 10:30,2116.1,1,16.54,0,0,-155
15.01.2021 10:51,2111.8,-1,24.33,0,0,-150
