date,price,side,adx,neco,momentum,pl
30.12.2020 09:37,1979.8,-1,17.43,0,-6.6,-155
30.12.2020 09:47,1983.3,1,19.86,0,4.2,-155
30.12.2020 10:29,1979.8,-1,11.96,0,-2.7,150
30.12.2020 10:40,1976.1,-1,14.95,0,-5.8,-155
30.12.2020 11:06,1979.6,1,20.44,0,4.7,150
30.12.2020 11:19,1981.2,1,19.14,0,6.2,-150
30.12.2020 12:31,1980.1,-1,13.35,0,1.1,-155
30.12.2020 12:50,1984.2,1,12.2,0,3.6,-150
30.12.2020 12:56,1981.7,-1,13.8,0,1.5,150
30.12.2020 13:11,1978.5,-1,11.87,0,-2.1,150
30.12.2020 13:55,1976.9,-1,12.39,0,-3.4,-125
31.12.2020 08:31,1977.6,1,18.12,0,4.6,-155
31.12.2020 08:31,1973.6,-1,18.12,0,-0.9,150
31.12.2020 08:32,1969.6,-1,17.93,0,-8.2,150
31.12.2020 08:33,1966.3,-1,22.36,0,-12.2,150
31.12.2020 08:33,1962.8,-1,30.09,0,-10.9,-155
31.12.2020 08:35,1965.2,1,37.35,0,-0.2,-155
31.12.2020 08:37,1963.3,-1,29.33,0,-1,-155
31.12.2020 08:40,1964.8,1,20.97,0,2.1,-155
31.12.2020 08:51,1960.6,-1,10.96,0,-4.2,-155
31.12.2020 09:03,1965.6,1,16.08,0,6.7,-155
31.12.2020 09:08,1964,-1,20.08,0,2.2,-155
31.12.2020 09:15,1967.6,1,16.23,0,0.9,150
31.12.2020 09:32,1971.1,1,21.47,0,1.3,150
31.12.2020 09:35,1974.7,1,24.64,0,5.8,-155
31.12.2020 10:50,1971.2,-1,21.82,0,-4.6,-155
31.12.2020 11:08,1975.4,1,16.85,0,2.9,-155
31.12.2020 11:31,1974.5,1,13.52,0,2.1,-155
31.12.2020 11:39,1971.2,-1,12.99,0,-1.2,-150
31.12.2020 12:06,1973.7,1,10.32,0,-0.1,150
31.12.2020 13:22,1977.8,1,9.55,0,4.6,-35
04.01.2021 08:31,1988.8,1,10.31,0,0.5,-155
04.01.2021 08:33,1984.7,-1,10.15,0,-2.6,150
04.01.2021 08:35,1980.8,-1,19,0,-3.4,150
04.01.2021 08:36,1977.4,-1,23.91,0,-6.7,-155
04.01.2021 08:42,1979.3,1,26.27,0,0.2,150
04.01.2021 08:43,1981.3,1,22.23,0,4.2,150
04.01.2021 08:43,1985.5,1,22.13,0,7.7,-155
04.01.2021 08:46,1983.3,-1,24.58,0,0.6,150
04.01.2021 08:49,1980,-1,17.21,0,-3.9,150
04.01.2021 08:51,1974.7,-1,19.29,0,-6,-155
04.01.2021 08:54,1978.5,1,26.34,0,2.1,-150
04.01.2021 08:57,1979.9,1,14.47,0,3.8,150
04.01.2021 08:57,1981.6,1,16.33,0,4,-155
04.01.2021 08:58,1978.1,-1,18.62,0,0,150
04.01.2021 09:03,1976.4,-1,12.47,0,-0.8,150
04.01.2021 09:04,1974.9,-1,13.6,0,-3.8,150
04.01.2021 09:06,1970.9,-1,15.6,0,-6.9,150
04.01.2021 09:08,1967.2,-1,24.82,0,-5.3,-155
04.01.2021 09:12,1969.5,1,27.35,0,0.7,150
04.01.2021 09:18,1971.3,1,15.56,0,1.5,-155
04.01.2021 09:20,1969.6,-1,14.25,0,-0.8,150
04.01.2021 09:31,1966.1,-1,9.96,0,-3.8,150
04.01.2021 09:37,1962,-1,20.94,0,-5.3,150
04.01.2021 09:45,1958.5,-1,29.03,0,-1.5,150
04.01.2021 09:51,1954.5,-1,31.9,0,-4,150
04.01.2021 09:52,1951.1,-1,35.09,0,-6.1,150
04.01.2021 09:52,1945.7,-1,45.24,0,-10.3,150
04.01.2021 09:53,1941.9,-1,54.47,0,-6.9,150
04.01.2021 09:55,1938.2,-1,51.58,0,-3.6,150
04.01.2021 09:56,1936.2,-1,51.29,0,-5.8,150
04.01.2021 09:56,1932.6,-1,52.26,0,-8,-155
04.01.2021 09:57,1931.1,-1,47.59,0,-3.1,-150
04.01.2021 09:57,1936.2,1,43.3,0,-0.1,150
04.01.2021 09:58,1937.9,1,31.79,0,6.7,-150
04.01.2021 10:02,1934.8,-1,17.27,0,-4.2,-155
04.01.2021 10:03,1933.9,-1,13.07,0,-4,-155
04.01.2021 10:05,1937.1,1,18.09,0,0.4,-155
04.01.2021 10:06,1934.7,-1,15.02,0,2.2,150
04.01.2021 10:07,1929.6,-1,15.98,0,-7.3,-155
04.01.2021 10:08,1934.5,1,18.97,0,-0.4,-155
04.01.2021 10:10,1931.5,-1,13.78,0,0.1,-155
04.01.2021 10:11,1935.9,1,11.92,0,3.2,150
04.01.2021 10:14,1937.7,1,16.36,0,4.8,150
04.01.2021 10:20,1939.7,1,19.42,0,1,150
04.01.2021 10:26,1945,1,25.41,0,4.4,-155
04.01.2021 10:31,1943.9,1,26.52,0,2.9,-155
04.01.2021 10:35,1939.5,-1,22.25,0,-4.3,-150
04.01.2021 10:52,1946.2,1,9.11,0,3,-155
04.01.2021 10:54,1941,-1,10.5,0,-1.7,150
04.01.2021 10:57,1937.8,-1,12.88,0,-8.2,150
04.01.2021 11:04,1934.2,-1,22.43,0,-3.8,-155
04.01.2021 11:08,1934,-1,22.52,0,-2,150
04.01.2021 11:11,1930.1,-1,27.73,0,-7.9,150
04.01.2021 11:13,1927.7,-1,35.32,0,-5.1,150
04.01.2021 11:15,1923.4,-1,37.68,0,-5.9,-155
04.01.2021 11:18,1927.6,1,36.91,0,2.5,-155
04.01.2021 11:25,1928.3,1,14.45,0,-1.1,-155
04.01.2021 11:39,1924.9,-1,8.87,0,-3.9,150
04.01.2021 11:50,1926.2,1,18.66,0,3.6,150
04.01.2021 11:54,1929.5,1,16.68,0,6.5,150
04.01.2021 11:56,1933.4,1,19.7,0,10.8,150
04.01.2021 12:05,1936.8,1,32.14,0,4.7,150
04.01.2021 12:11,1941,1,40.32,0,6.2,150
04.01.2021 12:13,1944.5,1,45.32,0,8.1,150
04.01.2021 12:24,1948.9,1,53.33,0,5.8,150
04.01.2021 12:26,1952.9,1,56.3,0,8.8,-155
04.01.2021 12:31,1946.7,-1,54.33,0,-0.6,-155
04.01.2021 12:42,1950.1,1,31.89,0,2,-155
04.01.2021 12:44,1946.3,-1,28.63,0,0,-155
04.01.2021 12:51,1951.1,1,21.18,0,1,-155
04.01.2021 13:02,1947.1,-1,22.38,0,-1.5,150
04.01.2021 13:09,1943.9,-1,17.31,0,-7,-155
04.01.2021 13:23,1947.1,1,15.93,0,2.5,-155
04.01.2021 13:34,1941.9,-1,11.62,0,-3.9,-155
04.01.2021 13:57,1943.8,1,13.86,0,0.8,150
04.01.2021 13:58,1946.6,1,14.93,0,5.6,-155
05.01.2021 08:30,1948.3,1,16.54,0,6.4,150
05.01.2021 08:30,1951.5,1,21.24,0,11.5,150
05.01.2021 08:32,1955.4,1,36.02,0,3.9,150
05.01.2021 08:32,1957.2,1,40.08,0,6.6,150
05.01.2021 08:33,1959.2,1,46.04,0,3.9,-150
05.01.2021 08:33,1957.6,-1,44.56,0,0.2,-155
05.01.2021 08:36,1962,1,27.93,0,4.1,150
05.01.2021 08:37,1964.3,1,30.76,0,6.1,150
05.01.2021 08:38,1966.2,1,33.8,0,7,150
05.01.2021 08:40,1969.8,1,33.5,0,3.4,-155
05.01.2021 08:43,1966.3,-1,26.6,0,-2.4,-155
05.01.2021 08:44,1968.4,1,20.93,0,-0.7,-150
05.01.2021 08:46,1965.3,-1,16.73,0,-1.9,-150
05.01.2021 08:48,1968.5,1,13.82,0,-0.9,-155
05.01.2021 08:53,1966.1,-1,10.04,0,-2.2,150
05.01.2021 08:54,1964.2,-1,11.51,0,-2.6,-155
05.01.2021 09:00,1968.9,1,10.36,0,4.7,-150
05.01.2021 09:00,1967.5,1,10.15,0,-1.3,-155
05.01.2021 09:01,1963.9,-1,9.27,0,-1.9,-155
05.01.2021 09:02,1966.2,1,10.5,0,-1,150
05.01.2021 09:03,1968.2,1,9.44,0,1,150
05.01.2021 09:05,1972.3,1,12.38,0,6,-155
05.01.2021 09:05,1968.4,-1,17.57,0,-0.6,150
05.01.2021 09:06,1966.7,-1,15.8,0,-3,150
05.01.2021 09:06,1964.8,-1,16.82,0,-6.5,-155
05.01.2021 09:08,1965.7,-1,15.81,0,-1.5,150
05.01.2021 09:14,1961.9,-1,16.04,0,-5.1,-155
05.01.2021 09:16,1965.4,1,16.78,0,0.9,-155
05.01.2021 09:19,1961.7,-1,13.07,0,-0.2,-155
05.01.2021 09:23,1965.2,1,15.57,0,0.8,-155
05.01.2021 09:33,1962.8,-1,10,0,-1.8,-155
05.01.2021 09:42,1964.6,1,8.13,0,2.5,-155
05.01.2021 09:43,1960.2,-1,8.28,0,-4.6,-155
05.01.2021 09:49,1964,1,12.39,0,2.1,150
05.01.2021 09:53,1968.5,1,13.69,0,6.7,-155
05.01.2021 09:58,1963.9,-1,18.82,0,1.2,-155
05.01.2021 10:05,1966.1,1,12.64,0,0.7,-150
05.01.2021 10:09,1964.6,-1,12.72,0,0.2,-155
05.01.2021 10:22,1968.3,1,10.2,0,3.5,150
05.01.2021 10:33,1971.7,1,17.77,0,7,-150
05.01.2021 10:47,1967.7,-1,22.61,0,-3.8,-155
05.01.2021 11:03,1969.8,1,18.09,0,-0.3,150
05.01.2021 11:05,1973.8,1,18.35,0,2.9,-155
05.01.2021 11:15,1972.3,-1,25.19,0,-0.2,-155
05.01.2021 11:39,1976.5,1,19.71,0,5.1,150
05.01.2021 12:01,1978.7,1,25.22,0,3.6,150
05.01.2021 12:56,1983.1,1,29.08,0,3.8,150
05.01.2021 13:10,1985.7,1,35.37,0,6.7,-155
05.01.2021 13:40,1983.5,-1,33.84,0,-3.1,150
05.01.2021 13:59,1979.9,-1,24.21,0,-4.5,-155
06.01.2021 08:30,2005.6,1,30.31,0,0.8,150
06.01.2021 08:31,2009.8,1,24.3,0,4.5,150
06.01.2021 08:31,2013,1,23.97,0,7.8,-150
06.01.2021 08:33,2009.9,-1,22.94,0,-0.9,-155
06.01.2021 08:33,2013.8,1,18.63,0,0.5,150
06.01.2021 08:33,2017.6,1,19.35,0,4,-155
06.01.2021 08:34,2012.5,-1,22,0,1.5,150
06.01.2021 08:35,2010.6,-1,19.06,0,-4.4,-155
06.01.2021 08:35,2012.5,1,17.51,0,-1.5,150
06.01.2021 08:37,2015.9,1,9.51,0,6,150
06.01.2021 08:38,2018.2,1,17.34,0,5.5,-155
06.01.2021 08:40,2014.6,-1,20.5,0,-3.7,-155
06.01.2021 08:47,2018.7,1,10.56,0,3.2,-155
06.01.2021 08:51,2014.5,-1,14.16,0,-1.1,-155
06.01.2021 08:53,2016.1,1,12.91,0,-1.7,150
06.01.2021 08:55,2017.8,1,12.82,0,0.5,150
06.01.2021 08:58,2021.1,1,13.86,0,4.3,150
06.01.2021 09:03,2022.7,1,21.26,0,0.5,150
06.01.2021 09:10,2026.3,1,21.17,0,3.5,150
06.01.2021 09:14,2029.1,1,29.73,0,2.9,150
06.01.2021 09:31,2034.4,1,27.32,0,1.5,150
06.01.2021 09:34,2037.7,1,28.43,0,7.1,150
06.01.2021 09:40,2039.3,1,32.59,0,2.3,-155
06.01.2021 09:45,2036.1,-1,28.84,0,-4.2,-155
06.01.2021 09:51,2038.8,1,19.49,0,-0.4,150
06.01.2021 09:56,2041,1,20.89,0,4,150
06.01.2021 10:02,2045.7,1,25.97,0,5.1,150
06.01.2021 10:17,2049.7,1,33.1,0,2.1,150
06.01.2021 10:24,2054.4,1,39.6,0,5.4,-150
06.01.2021 10:37,2050.1,-1,39.32,0,-3,-150
06.01.2021 10:46,2054.7,1,27,0,0.8,150
06.01.2021 10:51,2058.1,1,28,0,7.8,150
06.01.2021 11:06,2062.5,1,34.81,0,4.4,150
06.01.2021 11:15,2064.2,1,42.12,0,5.9,150
06.01.2021 11:19,2065.9,1,45.06,0,3.5,-150
06.01.2021 11:24,2064.4,-1,44.49,0,0.1,-155
06.01.2021 11:29,2068.1,1,33.48,0,1.9,-155
06.01.2021 11:35,2065.5,-1,33.18,0,1.8,-155
06.01.2021 11:40,2067.1,1,27.81,0,-1.1,150
06.01.2021 11:44,2070.3,1,27.67,0,5.7,150
06.01.2021 11:53,2074.1,1,30.88,0,5.6,-155
06.01.2021 12:07,2067.9,-1,28.38,0,-5.2,-155
06.01.2021 12:14,2070.7,1,23.09,0,-1.6,150
06.01.2021 12:23,2074,1,17.69,0,4.5,-150
06.01.2021 12:31,2072.9,1,17.58,0,2.2,150
06.01.2021 12:44,2079.2,1,25.15,0,6.6,-155
06.01.2021 13:00,2075.7,-1,22.78,0,-1.8,-155
06.01.2021 13:08,2080.2,1,15.69,0,5.3,-150
06.01.2021 13:13,2077.8,-1,15.77,0,0.7,150
06.01.2021 13:16,2073.8,-1,13.64,0,-5,150
06.01.2021 13:16,2069.6,-1,16.96,0,-9.4,150
06.01.2021 13:18,2065.6,-1,29.58,0,-9.7,150
06.01.2021 13:19,2063.7,-1,38.28,0,-6,-155
06.01.2021 13:23,2066.3,1,38.81,0,1.8,-155
06.01.2021 13:25,2062,-1,31.12,0,-2.6,150
06.01.2021 13:26,2059.1,-1,35.19,0,-8.5,-155
06.01.2021 13:30,2062.3,1,30.73,0,2.7,-150
06.01.2021 13:33,2059.6,-1,19.17,0,-1.1,150
06.01.2021 13:36,2057.6,-1,19.87,0,-5.1,150
06.01.2021 13:37,2053.4,-1,22.13,0,-7.1,150
06.01.2021 13:37,2049.7,-1,27.31,0,-8.6,150
06.01.2021 13:38,2046.2,-1,37.48,0,-3.5,150
06.01.2021 13:42,2043.6,-1,33.05,0,-1.4,-155
06.01.2021 13:42,2048.6,1,31.53,0,0.1,-155
06.01.2021 13:43,2046.8,-1,23.81,0,2.4,150
06.01.2021 13:45,2043.1,-1,18.95,0,-5.2,150
06.01.2021 13:47,2039.6,-1,21.2,0,-7.5,150
06.01.2021 13:47,2036.3,-1,25.56,0,-6.8,-155
06.01.2021 13:48,2036.3,-1,27.95,0,-3.3,150
06.01.2021 13:50,2034.6,-1,32.37,0,-3.6,150
06.01.2021 13:51,2032.2,-1,33.31,0,-2.4,-155
06.01.2021 13:51,2034,1,32.35,0,-0.5,150
06.01.2021 13:52,2037.9,1,25.15,0,6.4,-155
06.01.2021 13:54,2034.8,-1,20.42,0,0.7,-150
06.01.2021 13:54,2038,1,18.51,0,4.4,150
06.01.2021 13:55,2042.4,1,18.82,0,8.5,150
06.01.2021 13:55,2045.7,1,23.6,0,7.7,150
06.01.2021 13:57,2044,-1,34.87,0,-2.3,-155
06.01.2021 13:59,2048.5,1,25.3,0,1.1,-155
07.01.2021 08:31,2074.5,1,20.17,0,6.1,-155
07.01.2021 08:31,2071.3,-1,22.89,0,0.1,-150
07.01.2021 08:32,2074.5,1,19.13,0,2.4,150
07.01.2021 08:33,2077.9,1,20.89,0,3.9,-155
07.01.2021 08:34,2073.8,-1,24.98,0,-3.8,-155
07.01.2021 08:35,2076.2,1,18.94,0,-0.3,-155
07.01.2021 08:40,2073.2,-1,10.51,0,-2.3,150
07.01.2021 08:41,2069.6,-1,12.44,0,-5.7,-155
07.01.2021 08:43,2072.2,1,16.75,0,-0.2,150
07.01.2021 08:48,2076.1,1,11.03,0,4,150
07.01.2021 08:52,2078.1,1,16.71,0,4.7,150
07.01.2021 08:56,2081.4,1,22.78,0,6.5,150
07.01.2021 09:00,2083.2,1,28.57,0,5.3,150
07.01.2021 09:01,2086.8,1,34.28,0,7.4,150
07.01.2021 09:06,2088.9,1,44.2,0,2.3,-150
07.01.2021 09:11,2085.8,-1,34.64,0,-3.6,150
07.01.2021 09:15,2082.2,-1,21.76,0,-3.5,-150
07.01.2021 09:20,2083.7,1,17.36,0,0.8,150
07.01.2021 09:21,2088,1,15.61,0,5.6,150
07.01.2021 09:35,2092.3,1,22.39,0,4.3,-155
07.01.2021 09:46,2086.8,-1,21.42,0,-5.3,-155
07.01.2021 10:01,2090.4,1,14.07,0,3.6,-150
07.01.2021 10:05,2088.9,-1,15.23,0,1.9,150
07.01.2021 10:08,2085.6,-1,13.27,0,-3,-155
07.01.2021 10:18,2089.3,1,13.57,0,2.8,-150
07.01.2021 10:36,2086.2,-1,12.49,0,-3.6,150
07.01.2021 10:52,2081.9,-1,15.29,0,-4.4,-150
07.01.2021 11:06,2085.8,1,21.17,0,2.3,150
07.01.2021 11:30,2089.1,1,12.99,0,3.8,-155
07.01.2021 12:27,2085.2,-1,13.49,0,-3.5,-155
07.01.2021 13:02,2088.1,1,9.37,0,1.3,-155
07.01.2021 13:20,2083.3,-1,9.27,0,-2.7,-155
07.01.2021 13:45,2088,1,12.75,0,1,150
08.01.2021 08:30,2105.5,-1,17.91,0,2.5,150
08.01.2021 08:33,2100.8,-1,12.48,0,-3.5,-150
08.01.2021 08:34,2102.3,-1,13.31,0,-0.9,150
08.01.2021 08:35,2099.3,-1,16.64,0,-3.3,150
08.01.2021 08:40,2097.2,-1,18.95,0,-3.5,-155
08.01.2021 08:41,2100.6,1,22.58,0,1.4,150
08.01.2021 08:43,2104.2,1,18.43,0,9.3,150
08.01.2021 09:05,2109.3,1,18.43,0,3.9,-155
08.01.2021 09:08,2109.2,1,19.34,0,3.8,-155
08.01.2021 09:17,2107.6,-1,21.5,0,0.5,150
08.01.2021 09:22,2100.9,-1,18.18,0,-7.7,-150
08.01.2021 09:24,2102.2,-1,21.77,0,-4.5,150
08.01.2021 09:26,2098.8,-1,23.55,0,-2.1,150
08.01.2021 09:27,2095.4,-1,26.71,0,-6.9,150
08.01.2021 09:28,2091.8,-1,32.1,0,-8.9,150
08.01.2021 09:29,2090.2,-1,38.45,0,-9.8,-150
08.01.2021 09:31,2093.8,1,40.67,0,1.9,-150
08.01.2021 09:40,2092.3,-1,17.17,0,-2,-155
08.01.2021 09:42,2093.2,1,19.31,0,-0.9,150
08.01.2021 09:45,2097.2,1,13.79,0,5.5,150
08.01.2021 09:49,2100.6,1,18.39,0,6.5,150
08.01.2021 09:53,2102.8,1,27.57,0,7.2,-155
08.01.2021 09:59,2101.1,-1,31.06,0,-2.3,150
08.01.2021 10:07,2099.5,-1,16.99,0,-2.3,150
08.01.2021 10:13,2097.4,-1,16.68,0,-2.3,150
08.01.2021 10:17,2094,-1,17.41,0,-4.8,-155
08.01.2021 10:21,2095.8,1,22.95,0,-2.1,-155
08.01.2021 10:35,2090.1,-1,20.25,0,-5.1,-155
08.01.2021 10:43,2091.9,-1,21.08,0,1.9,-155
08.01.2021 10:45,2095.2,1,18.56,0,4.2,-155
08.01.2021 10:48,2091,-1,14.96,0,-1,-155
08.01.2021 11:00,2094.3,1,13.44,0,1.9,-155
08.01.2021 11:03,2090.1,-1,12.11,0,-1.2,150
08.01.2021 11:05,2088.4,-1,13.28,0,-2.1,-155
08.01.2021 11:11,2092.8,1,13.6,0,-1.5,150
08.01.2021 11:15,2096.4,1,13.62,0,5.9,-155
08.01.2021 11:26,2094.1,1,14.91,0,3.3,-155
08.01.2021 11:47,2090.4,-1,13.63,0,-3.6,150
08.01.2021 11:58,2087,-1,18.9,0,-3.3,150
08.01.2021 12:02,2083.4,-1,24.39,0,-7.3,150
08.01.2021 12:05,2081.8,-1,32.19,0,-5.4,-155
08.01.2021 12:11,2084.1,1,30.93,0,2.2,-155
08.01.2021 12:13,2080,-1,28.04,0,-1.8,150
08.01.2021 12:17,2076.8,-1,31.73,0,-7.2,150
08.01.2021 12:19,2073,-1,33.95,0,-7,150
08.01.2021 12:22,2069.1,-1,40.26,0,-9.6,150
08.01.2021 12:23,2065.4,-1,44.36,0,-10.4,-155
08.01.2021 12:26,2069.5,1,44.14,0,2.4,150
08.01.2021 12:30,2073.1,1,29.23,0,5.6,-155
08.01.2021 12:34,2068.8,-1,21.39,0,-2.4,150
08.01.2021 12:36,2065.3,-1,21.83,0,-7,150
08.01.2021 12:37,2061.4,-1,25.26,0,-8.4,-150
08.01.2021 12:39,2064.1,1,29.57,0,-1.2,-155
08.01.2021 12:42,2060.3,-1,23.31,0,-3.8,-155
08.01.2021 12:44,2063.8,1,26.49,0,0.1,150
08.01.2021 12:45,2067.2,1,23.07,0,5.7,-150
08.01.2021 12:48,2064.3,-1,21.36,0,3.4,-155
08.01.2021 12:51,2069.3,1,17.51,0,2.9,-155
08.01.2021 12:58,2064.3,-1,15.97,0,-4.8,-155
08.01.2021 13:00,2067.9,1,14.47,0,-0.6,150
08.01.2021 13:07,2072.1,1,16.22,0,1.5,150
08.01.2021 13:09,2075.5,1,19.53,0,5.5,150
08.01.2021 13:10,2079,1,25.51,0,8.7,150
08.01.2021 13:11,2082.4,1,32.84,0,11.5,-150
08.01.2021 13:12,2078.8,-1,39.56,0,-1.4,150
08.01.2021 13:14,2075.4,-1,31.24,0,-4,-155
08.01.2021 13:18,2076.8,-1,23.36,0,-2,150
08.01.2021 13:24,2075.1,-1,15.68,0,-1.7,-155
08.01.2021 13:28,2078.7,1,13.63,0,2.3,150
08.01.2021 13:44,2071.7,-1,16.85,0,-8,-155
08.01.2021 13:50,2077,1,19.25,0,3.5,150
08.01.2021 13:52,2078.6,1,18.6,0,5.7,-155
08.01.2021 13:56,2076.5,-1,13.89,0,-0.4,-155
08.01.2021 13:58,2078.7,1,13.11,0,0,150
11.01.2021 08:30,2064.7,1,16.69,0,2.8,-155
11.01.2021 08:31,2065.9,1,11.62,0,0.2,150
11.01.2021 08:31,2069.5,1,13.39,0,5,150
11.01.2021 08:32,2073.6,1,18.31,0,9.7,-155
11.01.2021 08:33,2070.4,-1,27.84,0,-3,150
11.01.2021 08:34,2068.3,-1,20.13,0,-6.5,150
11.01.2021 08:36,2064.2,-1,13.62,0,-4.1,150
11.01.2021 08:38,2060.9,-1,18.36,0,-3.2,-155
11.01.2021 08:39,2065.8,1,17.1,0,2.3,150
11.01.2021 08:44,2067.6,1,12.75,0,0.3,150
11.01.2021 08:46,2072.2,1,15.14,0,4.6,-155
11.01.2021 08:50,2070.3,-1,21.43,0,-2.7,-155
11.01.2021 08:51,2074.5,1,18.98,0,2,150
11.01.2021 08:55,2078.7,1,24.07,0,4.2,150
11.01.2021 08:58,2081.3,1,35.43,0,4,150
11.01.2021 09:10,2080,-1,21.03,0,-0.3,-155
11.01.2021 09:12,2084,1,17.79,0,1.7,-155
11.01.2021 09:14,2082,-1,20.85,0,1.2,-155
11.01.2021 09:33,2086.1,1,10.73,0,4,150
11.01.2021 09:46,2084.3,-1,23.21,0,-3.6,150
11.01.2021 09:50,2080.9,-1,18.44,0,-6.9,-155
11.01.2021 10:00,2084.5,1,17.62,0,3.6,-155
11.01.2021 10:05,2080.1,-1,15.37,0,-0.8,150
11.01.2021 10:12,2076.2,-1,20.09,0,-3.8,150
11.01.2021 10:12,2072.5,-1,25.52,0,-8.6,-155
11.01.2021 10:13,2078.2,1,30.47,0,-1.7,150
11.01.2021 10:20,2081.4,1,17.46,0,4.6,150
11.01.2021 10:30,2084.3,1,20.18,0,6.4,-155
11.01.2021 10:40,2083.4,1,19.44,0,1,-155
11.01.2021 11:15,2084.6,-1,22.47,0,1.3,-150
11.01.2021 11:30,2087.7,1,18.3,0,0.7,150
11.01.2021 11:49,2091.2,1,21.23,0,5.6,150
11.01.2021 11:49,2094.4,1,25.04,0,9.7,-150
11.01.2021 11:57,2089.7,-1,33.1,0,-1.3,-155
11.01.2021 12:26,2088.4,-1,23.03,0,-1.8,150
11.01.2021 12:48,2085,-1,18.59,0,-6.3,-155
11.01.2021 12:57,2087,1,21.22,0,-2.7,150
11.01.2021 13:18,2088.6,1,14.27,0,1.6,-155
11.01.2021 13:22,2084.2,-1,12.89,0,-2.3,-155
11.01.2021 13:58,2087.6,1,10.3,0,2.1,-155
12.01.2021 08:30,2102.5,1,19.08,0,8.1,150
12.01.2021 08:34,2104.9,1,35.54,0,2.5,-155
12.01.2021 08:35,2099.1,-1,32.78,0,-3.5,-155
12.01.2021 08:36,2102,1,23.56,0,-1.6,150
12.01.2021 08:42,2105.8,1,12.88,0,4.6,150
12.01.2021 08:50,2107.5,1,21.14,0,1.9,-155
12.01.2021 08:50,2103.8,-1,21.39,0,-2.1,-155
12.01.2021 08:54,2107,1,14.6,0,2.9,150
12.01.2021 08:57,2110.2,1,16.5,0,6.7,-155
12.01.2021 09:01,2105.5,-1,22.76,0,-1.3,-150
12.01.2021 09:03,2109.8,1,19.24,0,-0.4,150
12.01.2021 09:18,2113.4,1,19.59,0,4.3,-155
12.01.2021 09:26,2111.8,-1,23.31,0,-0.2,150
12.01.2021 09:32,2107.8,-1,15.09,0,-4.3,-155
12.01.2021 09:43,2113.6,1,9.18,0,2.3,-155
12.01.2021 09:46,2109.2,-1,10.58,0,-0.5,-155
12.01.2021 09:51,2113.3,1,9.68,0,2.7,150
12.01.2021 10:17,2117,1,13.57,0,3.7,-155
12.01.2021 10:51,2112.8,-1,22.98,0,-6.3,-155
12.01.2021 11:02,2116.8,1,19.74,0,-0.1,-155
12.01.2021 11:05,2113.4,-1,17,0,-0.3,150
12.01.2021 11:09,2110.3,-1,19.88,0,-5.9,150
12.01.2021 11:15,2106.4,-1,23.37,0,-4.8,-155
12.01.2021 11:18,2111.3,1,27.25,0,0.6,150
12.01.2021 11:30,2118.3,1,20.09,0,5.4,-155
12.01.2021 11:34,2115.7,1,20.59,0,2.5,150
12.01.2021 11:39,2117.4,1,20.89,0,0.5,-155
12.01.2021 12:40,2117.8,1,10.62,0,4.5,150
12.01.2021 13:41,2119.6,1,14.97,0,2.6,-150
12.01.2021 13:45,2116.5,-1,13.73,0,-1.3,-155
12.01.2021 13:48,2120.8,1,11.97,0,1.5,15
13.01.2021 08:31,2129.8,1,33.25,0,5.2,-155
13.01.2021 08:33,2127.6,-1,34.3,0,0.3,150
13.01.2021 08:36,2123.6,-1,22.11,0,-4.6,150
13.01.2021 08:37,2120.4,-1,19.41,0,-6.3,-155
13.01.2021 08:40,2121.8,-1,17.6,0,2,150
13.01.2021 08:43,2119.7,-1,13.34,0,-1,-150
13.01.2021 08:47,2121.3,1,14.16,0,1.7,-155
13.01.2021 08:51,2117.8,-1,10,0,-3.2,-155
13.01.2021 08:56,2116.9,1,17.51,0,-0.7,-155
13.01.2021 08:59,2114.5,-1,15.78,0,0.5,150
13.01.2021 09:02,2109.9,-1,17.44,0,-5.3,150
13.01.2021 09:05,2105.7,-1,24.73,0,-8.4,-155
13.01.2021 09:07,2111.9,1,28.59,0,1.8,150
13.01.2021 09:09,2115.2,1,24.19,0,6.5,150
13.01.2021 09:10,2119.1,1,24.22,0,11.8,-150
13.01.2021 09:16,2117.7,1,22.93,0,0.1,150
13.01.2021 09:28,2119.7,1,20.81,0,2.9,-150
13.01.2021 09:33,2116.6,-1,19.25,0,-2.4,-155
13.01.2021 09:43,2118.2,1,11.51,0,0.2,150
13.01.2021 09:58,2122.2,1,11.65,0,3.8,-155
13.01.2021 10:10,2120.5,-1,16.06,0,-0.9,150
13.01.2021 10:16,2116.9,-1,11.83,0,-3.9,-155
13.01.2021 10:34,2115.2,-1,12.01,0,-1.7,150
13.01.2021 10:54,2111.4,-1,19.76,0,-5.5,-155
13.01.2021 11:05,2115.4,1,24.04,0,0.4,150
13.01.2021 11:33,2117.7,1,14.83,0,2.4,150
13.01.2021 11:45,2120.9,1,14.53,0,4.6,150
13.01.2021 11:54,2124.9,1,22.09,0,8.4,-155
13.01.2021 12:10,2122.3,-1,27.25,0,0,150
13.01.2021 12:41,2119,-1,18.63,0,-3.3,150
13.01.2021 13:49,2117.3,-1,8.97,0,-1.2,150
13.01.2021 13:56,2113.6,-1,10.28,0,-6.2,150
14.01.2021 08:31,2129,1,16.62,0,6.2,150
14.01.2021 08:36,2132.5,1,18.82,0,2.4,150
14.01.2021 08:40,2135.9,1,24.31,0,7.8,150
14.01.2021 08:50,2139.3,1,34.21,0,3.2,-150
